,Asset ID,Employee ID,Purchase Date,Last Maintenance Date,CPU Usage (%),Memory Usage (%),Disk Usage (%),Network Activity (MB),OS Version,Software Installed,Age (years),Issue Reported,Incident Description,Time to Failure (hours),Failure Predicted,Resolution Type
1167,6c2afc19-7e4e-485c-99f3-fb22324605ea,1309c2d2-09fc-4529-b98b-e06f43bf433d,2023-10-05,2024-06-21,80,99,56,4276,Windows 10,28,10,Software compatibility issue,The system gets very hot during use. This causes it to shut down.,122,Yes,IT support
1168,b5986f49-3b12-4cfa-9bed-712bf6f338a3,fe1c278e-52a5-462a-b014-fec3fad85ded,2024-02-23,2024-03-03,74,36,16,2359,Linux,10,8,Disk error,The computer is overheating. The system gets very hot during use.,140,No,self
1169,95edca3c-865d-4024-815f-2238be6a7868,a341cfe9-e87a-469d-b2bf-a0e99ce90628,2021-01-21,2024-02-17,11,47,61,1310,Linux,22,3,Disk error,Battery drains too quickly. I need to plug in the charger often.,127,Yes,self
1170,80417917-8e86-4d5f-ac76-0e5e96534498,2d696603-6c3b-4064-86c2-ae1621882603,2021-07-05,2024-07-05,51,40,88,4874,Linux,14,7,Application crash,The laptop battery is not holding a charge. It drains very quickly.,131,No,IT support
1171,65ee8710-f715-4cbc-aa9a-0641ef3e71d6,6e6f0a2b-715e-422e-9bb7-ce4208b20664,2020-12-22,2024-06-18,20,46,78,569,Linux,28,3,Blue screen error,I keep losing my internet connection. This is affecting my ability to work.,139,Yes,IT support
1172,2339100a-9a31-415c-9775-3583d8f822d4,2ade19b4-596e-4a7b-a946-bbd1cd6aabc0,2023-03-01,2024-05-07,92,30,23,2045,Windows 11,16,3,Blue screen error,Disk read/write errors are occurring frequently. This is slowing down the system.,78,Yes,self
1173,00cc1b76-d57b-49a7-861d-60e3ef54b79f,85c8df27-1bba-49e1-8373-3e363f84ed14,2023-04-16,2024-05-24,74,49,47,1542,Windows 11,22,9,Network disconnection,I encountered a blue screen error while working. The system needs to be restarted.,88,Yes,IT support
1174,9df97301-291e-44f6-a2c4-9790644f7adb,4bf86d8c-576d-4883-9429-68ee2851cb17,2022-06-05,2024-03-20,72,100,26,2054,Windows 11,15,3,Overheating,Unable to install the software due to compatibility problems. The system requirements are not met.,64,Yes,self
1175,3d2032e9-5766-4376-b6fb-3be9fc0aa79b,1a823a71-b18b-474d-b14d-4676b678f426,2020-04-25,2024-01-23,78,45,13,2694,Windows 11,41,8,Disk error,The system gets very hot during use. This causes it to shut down.,171,No,self
1176,a4b69ae1-d6c1-4509-9232-01027e41526e,28613c40-9033-4f96-b2d5-0668a054e392,2022-11-01,2024-05-14,14,80,100,1390,MacOS,42,9,Battery issue,There is an error with the disk drive. The system cannot read or write data properly.,179,No,self
1177,0f460634-ecd7-4988-854c-730cac319f61,b5c3d8af-70a0-4eae-bc8c-4be0801beed7,2021-06-23,2024-02-01,48,12,94,2273,MacOS,38,10,Battery issue,Compatibility issues with the new application. It does not work with the current OS.,11,No,self
1178,84820346-72cd-431e-baa7-d3d795e11ba9,a0d723ef-dbc3-4631-897b-3632dd11bbac,2020-12-18,2024-04-14,50,86,90,2487,Linux,17,5,Application crash,Overheating is causing the system to shut down. This happens frequently.,23,Yes,self
1179,bf79b17a-6b33-460e-b381-c3cca993fef6,be31f827-c433-4912-9793-1cb23cf225ff,2021-05-16,2024-07-06,96,82,28,3695,MacOS,41,9,Blue screen error,Overheating is causing the system to shut down. This happens frequently.,169,No,IT support
1180,0a8a4a02-d70a-4017-b597-42ac81dce5b9,35ea4e03-d517-43d2-b4b4-fd2d6360046a,2021-11-19,2024-04-04,89,81,10,1370,Linux,21,9,System slow,The network connection is unstable. I keep losing my internet connection.,192,Yes,IT support
1181,b5c3bc66-99e7-473b-8f3f-0fd280566ae6,494213e6-601a-4a5a-9db9-183cbc423b19,2022-05-22,2024-02-24,51,36,90,732,MacOS,33,6,Network disconnection,Unable to install the software due to compatibility problems. The system requirements are not met.,44,No,IT support
1182,dc49dc3c-1c74-4c55-915c-99d494a55efd,99f89d15-30d2-4b50-9a28-ed6337bbb780,2023-11-27,2024-05-23,16,21,56,3277,Windows 11,44,4,Network disconnection,The software is not compatible with the system. I cannot install or run the application.,47,Yes,IT support
1183,39e5fa09-c161-4fca-ab45-d90779a99464,f63f6048-4d3a-4ec2-bb73-6eb5ef03cdae,2021-11-19,2024-01-07,73,17,34,1355,Windows 10,40,4,Application crash,The computer is running very slowly. It takes a long time to open applications.,52,No,self
1184,2d40900a-0d2b-4a18-84d3-d3ec65f2cad8,94dc6682-028d-48d6-8835-ec30258a4f26,2021-07-14,2024-04-23,19,93,37,2140,Windows 10,9,8,Network disconnection,There is an error with the disk drive. The system cannot read or write data properly.,137,No,IT support
1185,b525cd08-7b52-4a94-8c71-7366d2e467b5,e9e6d3b5-1a21-4201-8a9d-f78f2933c9ab,2023-11-13,2024-01-15,75,69,70,3154,Linux,21,4,Disk error,There is an error with the disk drive. The system cannot read or write data properly.,1,No,self
1186,c10afa81-e044-45f4-9068-fcd961ce1493,17142ed6-dcfd-479b-b69a-50465cedcf42,2020-12-02,2024-06-21,72,100,17,4207,MacOS,15,8,Battery issue,Compatibility issues with the new application. It does not work with the current OS.,98,No,self
1187,36f906e0-256c-4dc9-9bdf-615daf9615d1,a51f0b65-f7c6-4dfc-aae6-1c0cfd0d4687,2020-02-22,2024-03-02,57,72,21,1747,Windows 11,30,5,Network disconnection,I keep losing my internet connection. This is affecting my ability to work.,175,Yes,IT support
1188,410311fc-414f-42cf-98a4-fc7fc04d857f,35458594-0d5a-40a1-91b1-b595d541c224,2020-06-17,2024-05-29,25,60,46,3444,MacOS,49,2,Network disconnection,The system gets very hot during use. This causes it to shut down.,4,Yes,self
1189,54edad61-5c81-4e64-9ddb-98541e066098,61a9abc9-fb99-4985-b469-0a006d78bedb,2020-05-21,2024-02-14,15,57,81,2895,Windows 11,25,9,Overheating,The software is not compatible with the system. I cannot install or run the application.,142,Yes,IT support
1190,91f5b198-dd3f-406d-a528-1c28401d3dee,e94cd9c9-fbb2-4e24-955d-6afeeb8d8b95,2022-11-01,2024-04-30,57,31,39,1132,Linux,28,1,Battery issue,Overheating is causing the system to shut down. This happens frequently.,67,Yes,IT support
1191,2e7c61df-9f7c-4395-82c6-39edac3ea0c3,280a46bf-cd5d-4aa4-95d8-17807bba7fa1,2020-10-30,2024-04-16,12,27,56,1151,Windows 10,26,8,Software compatibility issue,The Wi-Fi disconnects frequently. It takes a while to reconnect.,129,Yes,self
1192,ea874969-7019-48c4-9200-1792d95fb683,811ba6fa-77a3-4890-ae0b-358d769fc16a,2023-07-05,2024-01-06,92,53,76,658,Windows 11,25,5,Overheating,The software is not compatible with the system. I cannot install or run the application.,186,Yes,self
1193,a2c97667-2830-45b8-a580-b67e69c83a51,3c4e45fe-11d0-498b-af2a-dedf5567afaf,2024-07-03,2024-01-16,17,89,72,4215,Windows 10,38,2,Software compatibility issue,I encountered a blue screen error while working. The system needs to be restarted.,69,No,self
1194,e4f0fa8c-fb8f-4d99-8d91-c82fb5000fab,0021b92f-e72c-4143-a595-74dd7fac7057,2021-10-23,2024-03-11,33,34,56,2583,Windows 10,31,2,Battery issue,The computer is running very slowly. It takes a long time to open applications.,158,Yes,self
1195,318c007e-88e6-4f36-964e-223bb807a169,b6e65dac-2860-408b-89a3-ce3210ac8a09,2024-01-17,2024-05-09,96,92,57,3693,MacOS,45,7,Software compatibility issue,Frequent application crashes are disrupting my work. The software closes without warning.,113,No,IT support
1196,c3dbec5a-64de-4d37-bbbc-13dd0e04d70e,ad4b0acc-80f6-4d66-8ec2-e6221febcabc,2022-06-27,2024-01-12,14,11,73,1376,Windows 11,48,4,Application crash,The system crashed with a blue screen. I lost all unsaved work.,83,Yes,self
1197,c45f3b27-248a-479e-9036-1933e9591e97,7731d168-e4d8-4813-a514-a780838471ff,2021-11-05,2024-06-29,51,77,82,2939,MacOS,21,2,Blue screen error,The network connection is unstable. I keep losing my internet connection.,94,Yes,IT support
1198,f6b4e8bf-a3e3-48ed-bbc9-303d58692ca9,ec35b53e-a8d4-42da-ab34-f40b9929e930,2023-07-02,2024-05-31,81,68,79,3479,Windows 11,29,10,System slow,Battery drains too quickly. I need to plug in the charger often.,46,No,self
1199,b345a7b7-a4a6-43a2-989f-ade10765e305,b36ff9d8-b5a7-451f-8c1a-b367e769de87,2021-07-19,2024-05-01,26,94,62,3756,Windows 10,5,6,Blue screen error,Frequent application crashes are disrupting my work. The software closes without warning.,133,Yes,IT support
1200,03c10814-d240-45d1-9dd4-ebc65fc2faf2,e01719d9-153b-46cc-9a33-7f852b3e0e70,2022-03-12,2024-01-19,14,86,84,246,Windows 11,32,4,Disk error,The system crashed with a blue screen. I lost all unsaved work.,174,Yes,IT support
1201,f362cfbf-a0a1-4126-8142-51e4df023295,9214384d-e5d7-4aba-8951-5e99e8a1499b,2021-07-21,2024-01-09,21,69,88,4688,Windows 10,25,6,Overheating,Compatibility issues with the new application. It does not work with the current OS.,186,Yes,self
1202,c9103b05-856b-4f14-a08f-3f15c2b7a434,6d4365ef-d823-4e40-bd3e-4c5b0447ab33,2020-07-14,2024-02-07,44,75,74,1760,MacOS,8,4,Blue screen error,The battery indicator is malfunctioning. It shows incorrect battery levels.,145,No,IT support
1203,ffa8ea00-813e-4885-a7d6-a050499363da,37105bd2-c2ea-49e4-87c5-6d2d000a508a,2020-12-03,2024-06-23,87,96,10,2988,MacOS,9,10,Network disconnection,The software is not compatible with the system. I cannot install or run the application.,110,No,IT support
1204,d9221119-5bdf-42c6-af33-3446e90ec196,83175bb0-66a1-4bae-97d7-72f300337810,2021-03-31,2024-04-05,15,18,100,1279,Windows 11,42,9,Blue screen error,The Wi-Fi disconnects frequently. It takes a while to reconnect.,77,Yes,self
1205,ead55d3c-4042-468d-80b4-958e667fb29b,79f7c22d-5494-4654-9fca-0f1d1e446307,2020-11-16,2024-01-27,23,80,57,2512,MacOS,47,5,System slow,The system shows a disk error message. I am unable to access certain files.,29,Yes,self
1206,ff239362-67b2-4366-bcba-9cad10eda2b7,661e9b95-0f6a-4f17-97cf-3dac0311cc83,2020-07-23,2024-05-07,12,84,48,4761,MacOS,8,5,System slow,There is an error with the disk drive. The system cannot read or write data properly.,66,Yes,self
1207,669f5e43-ccf4-459e-80de-2d4a791098bd,1616fca4-2d09-404b-9da7-3e094a5b3609,2023-12-19,2024-07-06,45,79,37,4054,Windows 11,9,4,Overheating,I keep losing my internet connection. This is affecting my ability to work.,163,No,self
1208,fb46cd48-d989-4c75-a226-f3264d3f561d,4f0a27dd-0fa7-46b3-b0e0-90ff239536c5,2021-12-19,2024-06-10,81,19,31,2671,Windows 10,19,8,Blue screen error,The laptop battery is not holding a charge. It drains very quickly.,85,Yes,self
1209,f404b6bc-4116-4900-b593-120456dfeb40,ada0f3b8-6899-4898-ba2d-1b55563a83bd,2021-08-30,2024-03-04,68,45,60,1633,Linux,12,9,Disk error,The computer shows a blue screen error. This happens randomly during work.,26,No,IT support
1210,df16722a-2cb2-41ef-bc4a-b3c4e60c35a5,c8af672e-cd80-4645-8fe2-b119fe31e70c,2023-07-15,2024-04-11,52,13,72,2539,MacOS,28,4,Blue screen error,Overheating is causing the system to shut down. This happens frequently.,171,Yes,self
1211,c57ccaf0-9300-4528-92e5-8d27b7b96331,e7b227b7-521a-4f34-acf0-d4b1eb9debce,2021-02-20,2024-02-01,12,42,33,588,MacOS,35,1,Overheating,The computer shows a blue screen error. This happens randomly during work.,50,No,IT support
1212,ac638bb6-96d4-4bcc-be22-27d4775afd2e,f1942208-402d-48b3-b520-cdf739f71cf7,2021-07-21,2024-04-04,76,77,51,3178,MacOS,15,8,Software compatibility issue,The computer is overheating. The system gets very hot during use.,183,No,IT support
1213,7ab31778-7d98-4696-824e-5cb0a536f5c3,a0288ed5-c847-4b37-93e1-34e8a5c4e5a4,2020-12-14,2024-02-24,72,74,97,2349,Windows 11,7,2,System slow,Disk read/write errors are occurring frequently. This is slowing down the system.,163,No,IT support
1214,df9fe046-9149-43d6-a18b-abe7639e0ef3,20671c56-cbcb-4362-bf12-81a166bc2332,2024-05-26,2024-05-04,77,17,81,118,Windows 11,45,2,Network disconnection,The computer shows a blue screen error. This happens randomly during work.,180,No,IT support
1215,c6f449f4-b315-4696-baed-74dc9d789005,18d66ca2-71a8-445d-b4ba-f8d76fde3fe8,2020-09-18,2024-01-05,90,85,82,3013,Linux,26,8,System slow,The computer is overheating. The system gets very hot during use.,76,Yes,self
1216,222976d0-df64-4478-9482-9375ff24ef40,96f2240c-b4e9-464d-9281-120da5e7ebc4,2024-02-09,2024-07-07,59,33,32,4457,Windows 11,17,2,Battery issue,The system shows a disk error message. I am unable to access certain files.,158,Yes,self
1217,cf98cb01-ad61-4e91-8307-f555532019c7,e0d75945-6744-41e2-8d8a-deec9d83f952,2021-10-23,2024-05-02,42,70,90,4105,Windows 10,23,2,Application crash,The system shows a disk error message. I am unable to access certain files.,65,Yes,IT support
1218,6d0f582e-54de-400c-b2a8-9ca1abe49510,a353de81-2751-41b2-9706-f5ba3a897b6e,2021-03-28,2024-06-22,37,18,76,1574,MacOS,38,7,Blue screen error,I keep losing my internet connection. This is affecting my ability to work.,153,Yes,self
1219,bcb5794d-acda-4169-b143-38518cd6761c,1923c54b-f9b7-4640-8756-a5b17a1d5400,2020-05-04,2024-03-11,16,93,84,4350,MacOS,9,5,Overheating,The software is not compatible with the system. I cannot install or run the application.,154,No,self
1220,2086bd56-b829-407f-8d56-758b1a708f81,47c11d87-5595-44de-879e-81451415bf95,2020-10-16,2024-01-31,48,91,29,2893,Windows 11,19,8,Disk error,I encountered a blue screen error while working. The system needs to be restarted.,106,No,self
1221,d8579b3b-5240-49c4-a2e6-257d75c71078,671a3844-ccbe-44f8-8101-7dd80a9ca13b,2024-02-08,2024-01-25,92,89,49,1970,Windows 11,31,9,System slow,Compatibility issues with the new application. It does not work with the current OS.,52,Yes,IT support
1222,a1237987-8740-4b4b-b71f-df940fc5544b,9119cb45-0121-4167-b01e-3b541eb24419,2020-07-28,2024-02-22,15,17,14,4764,MacOS,9,3,Overheating,Disk read/write errors are occurring frequently. This is slowing down the system.,81,No,self
1223,7ac352ea-6bed-45af-a6e0-fc49b799285a,d34b02ef-d63a-4bad-ac29-2978e214c88a,2024-06-16,2024-07-07,52,79,81,1829,Windows 11,20,2,Battery issue,Battery drains too quickly. I need to plug in the charger often.,151,No,IT support
1224,5e13dadf-3358-4af1-895e-b58ad1bc0e90,a7487e73-b7d4-4cba-8c94-ca0e52101c9d,2021-10-09,2024-06-10,24,52,15,2009,Linux,12,7,Software compatibility issue,System performance has degraded significantly. Even simple tasks are taking a long time.,52,Yes,self
1225,93ebb254-4b19-48bc-a0f8-2d7aeca7af4d,50573141-7b2b-495f-b5cd-d064fc6f8553,2020-06-18,2024-02-21,84,84,17,4439,MacOS,24,4,Software compatibility issue,Disk read/write errors are occurring frequently. This is slowing down the system.,103,Yes,self
1226,847d0f71-5162-472e-87eb-5b79ce84ba40,c5d02cf8-98d9-42b8-9bf9-4ac2e327e6c7,2020-04-10,2024-03-13,98,67,49,3784,Windows 11,26,2,System slow,I am unable to use the software because it crashes often. This is causing a loss of data.,70,Yes,IT support
1227,626734ec-afe1-437a-8c78-fb762197d6b5,588c92e1-692d-4622-a99f-a51d8f9e56b6,2022-11-07,2024-06-01,23,24,90,831,Windows 11,16,8,Battery issue,The computer is running very slowly. It takes a long time to open applications.,6,No,IT support
1228,10303984-4a7d-4e47-b263-1dc388fafdce,d19ce05f-9266-4eca-8928-754742ee9f26,2021-01-14,2024-06-01,77,65,100,235,Windows 11,26,3,Application crash,Battery drains too quickly. I need to plug in the charger often.,145,No,IT support
1229,ffe7d79e-ff78-4d52-87fc-4db3d219d617,d3c685cb-717d-4ceb-be56-6f0454ec7851,2022-05-24,2024-03-11,31,40,64,3954,Windows 10,9,4,Overheating,System performance has degraded significantly. Even simple tasks are taking a long time.,32,Yes,IT support
1230,339df8e4-cb94-476c-a726-e0dcf96191ac,114ed17f-a320-4933-a1ea-243338fc4820,2024-02-15,2024-05-01,25,53,33,762,MacOS,17,5,Battery issue,Unable to install the software due to compatibility problems. The system requirements are not met.,143,No,IT support
1231,c47dcb11-77b0-4beb-8d88-c4ec5e3afbb1,410e631b-9bcf-43e3-ae30-46d282f0906d,2020-09-04,2024-06-18,76,82,24,3299,Linux,25,10,Network disconnection,I am unable to use the software because it crashes often. This is causing a loss of data.,136,No,self
1232,9d799eee-601e-4ef4-82d9-e876eea289e0,dd5aa100-6e55-4166-b470-be73ba3f5b7b,2022-05-01,2024-01-21,49,61,10,2501,Windows 11,20,6,Overheating,I keep losing my internet connection. This is affecting my ability to work.,76,No,IT support
1233,328a8324-a75c-41d5-9390-348db87c773b,6be75b7a-83e6-455a-9310-83be94ae4979,2021-03-16,2024-06-08,29,75,55,1226,Windows 10,40,4,Disk error,Frequent application crashes are disrupting my work. The software closes without warning.,170,Yes,IT support
1234,c553bd5d-a448-4cb7-bfdd-c5e4670b58b0,99dfcf1f-c049-4673-a5c5-3433ad10a48c,2022-05-03,2024-01-06,41,46,74,500,Windows 11,21,2,Blue screen error,The computer is overheating. The system gets very hot during use.,96,Yes,IT support
1235,e5106f15-e2ef-49dd-a48d-10e404a28e99,893ad2c6-078d-4cb7-80b7-3a02080ad8fb,2021-05-27,2024-04-04,43,62,43,375,Windows 11,27,1,Blue screen error,Applications are taking too long to load. The system freezes frequently.,25,No,self
1236,e1031074-fb6c-43e4-a55c-9b1e49895939,664fb741-b651-4719-8d6b-a13f49fdca57,2021-06-01,2024-05-18,13,73,16,150,MacOS,38,2,Network disconnection,The system crashed with a blue screen. I lost all unsaved work.,105,No,self
1237,e3e7240b-2f78-491b-be49-e4437d4f1b13,c3545a53-75b5-4614-baf9-cc0fbafe77aa,2021-10-04,2024-03-26,69,14,84,796,MacOS,23,6,Network disconnection,The computer is running very slowly. It takes a long time to open applications.,102,No,IT support
1238,50a4494f-d0bf-4d4d-869f-7df0544c97e5,e9cbab1a-cb6d-497f-a668-68ee28d044c8,2020-03-09,2024-04-03,33,75,97,1080,Windows 10,33,8,Battery issue,The system shows a disk error message. I am unable to access certain files.,147,No,IT support
1239,6fed456f-8fbc-4988-9e86-bf15a577134f,9fa4ca95-47bf-443b-8b9a-1522f323cb1a,2023-05-14,2024-01-13,13,21,51,608,MacOS,21,10,Battery issue,The system shows a disk error message. I am unable to access certain files.,157,No,IT support
1240,3cca8d66-f3a6-495b-9c1b-5e77c994c9f8,1c39cb1f-3ea4-4344-b390-895db242d39d,2020-08-16,2024-04-23,24,66,97,196,Windows 10,48,5,Network disconnection,The computer is overheating. The system gets very hot during use.,48,Yes,self
1241,ac9eeb10-bd3f-4867-b78e-2f82efcf5996,b0924be8-581f-4922-aa72-40004b839def,2020-02-21,2024-05-05,35,93,31,2408,Linux,9,4,Application crash,Overheating is causing the system to shut down. This happens frequently.,38,No,IT support
1242,0197a3f2-8a3e-4f22-9168-423eb2084c2d,38286145-0d3f-476d-a3f1-eaf3fb90a70b,2020-01-11,2024-02-27,53,68,18,1771,Linux,40,5,Application crash,The system gets very hot during use. This causes it to shut down.,3,No,IT support
1243,e72e0b48-af44-4fe9-a8bf-46ca74c9d910,1b1016c9-eed6-42a5-a234-72f5985fd26a,2024-02-25,2024-05-30,63,94,19,2713,Windows 10,24,10,Disk error,Battery drains too quickly. I need to plug in the charger often.,6,Yes,IT support
1244,ee39d690-5cf4-4d19-9754-94826bbf177d,13516cf2-d30b-4ee2-b8ae-f43a6496eea6,2021-06-27,2024-01-15,50,51,11,1202,Windows 10,36,9,Disk error,The Wi-Fi disconnects frequently. It takes a while to reconnect.,63,Yes,self
1245,26b72efc-29dd-4ab3-843d-364b5bc1c1b7,bc3896fb-07e5-459b-85db-a06dc87f0a3e,2023-10-08,2024-04-12,75,39,29,2142,MacOS,27,5,Disk error,Unable to install the software due to compatibility problems. The system requirements are not met.,31,Yes,self
1246,1e8ab80e-d541-48a7-8331-6d6532f490d8,bf6b4d55-918d-407f-97d3-bdb1b9556193,2021-12-12,2024-05-05,30,46,29,3692,Windows 11,40,8,System slow,The computer is running very slowly. It takes a long time to open applications.,26,No,IT support
